userIndex,fakeShareSusceptibility,realShareSusceptibility,fakeReceiveSusceptibility,realReceiveSusceptibility,fakeNewsShared,realNewsShared,totalNewsShared,followerCount,followingCount,meanAnger,meanDisgust,meanSadness,meanFear,meanJoy,meanNeutral,meanSurprise,maxSpreadDist,influence,exposure,avNeighbourRealShareSusceptibility,avNeighbourFakeShareSusceptibility
2940,1.0,0.0,0.0,0.0,1,0,1,1,0,0.0376531742513179,0.0412796959280967,0.0505103394389152,0.0128655722364783,0.0060172197408974,0.8305537700653076,0.0211202166974544,,,,,
2941,1.0,0.0,0.0,0.0,1,0,1,3,0,0.0376531742513179,0.0412796959280967,0.0505103394389152,0.0128655722364783,0.0060172197408974,0.8305537700653076,0.0211202166974544,,,,,
2942,1.0,0.0,0.58,0.42,1,0,1,32,20,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
2943,1.0,0.0,0.0,0.0,1,0,1,2,0,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
2944,0.0,1.0,0.0,0.0,0,1,1,1,0,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
2945,1.0,0.0,1.0,0.0,1,0,1,0,1,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
2946,0.0,1.0,0.0,0.0,0,1,1,11,0,0.1472202390432357,0.1075330823659896,0.1159374490380287,0.0504847019910812,0.0396223329007625,0.4589360654354095,0.0802662298083305,,,,,
2947,0.0,1.0,1.0,0.0,0,1,1,2,1,0.0715851783752441,0.128111332654953,0.0951739624142646,0.0418986454606056,0.022399578243494,0.6026518940925598,0.0381793789565563,,,,,
2948,1.0,0.0,0.0,1.0,3,0,3,1,2,0.1087946891784668,0.1184626147150993,0.1712616185347239,0.0720810846736033,0.0311291646212339,0.4279004434744517,0.0703703500330448,,,,,
2949,0.0,1.0,0.71,0.29,0,1,1,9,16,0.0579418577253818,0.0852026492357254,0.0879250466823577,0.038571260869503,0.0254887305200099,0.6658614873886108,0.0390089303255081,,,,,
2950,1.0,0.0,0.56,0.44,1,0,1,90,47,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
2951,0.0,1.0,0.17,0.83,0,1,1,11,6,0.061309203505516,0.0846110731363296,0.2124112993478775,0.0503354296088218,0.0151517707854509,0.5491656064987183,0.0270155873149633,,,,,
2952,1.0,0.0,0.33,0.67,2,0,2,27,5,0.1036689262837171,0.1045217849314212,0.0848554112017154,0.0343788596801459,0.0197612813208252,0.6155605316162109,0.0372531861066818,,,,,
2953,0.0,1.0,0.0,1.0,0,1,1,8,2,0.1472202390432357,0.1075330823659896,0.1159374490380287,0.0504847019910812,0.0396223329007625,0.4589360654354095,0.0802662298083305,,,,,
2954,1.0,0.0,0.0,0.0,3,0,3,17,0,0.1208958576122919,0.1305773357550303,0.1226031134525934,0.1055449371536572,0.0419281820456186,0.3987832864125569,0.0796672714253266,,,,,
2955,1.0,0.0,0.67,0.33,2,0,2,6,3,0.0772216524928808,0.0985933579504489,0.106114737689495,0.084471296519041,0.0358141660690307,0.5318763852119446,0.0659083798527717,,,,,
2956,0.5,0.5,0.46,0.54,1,1,2,11,52,0.0575049836188554,0.0478553110733628,0.0680492110550403,0.1343398652970791,0.0279309344477951,0.6007160246372223,0.0636036824434995,,,,,
2957,0.0,1.0,0.49,0.51,0,1,1,98,81,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
2958,1.0,0.0,1.0,0.0,1,0,1,8,1,0.0236111432313919,0.0651688054203987,0.0481563247740268,0.0240756645798683,0.0149212637916207,0.7782354354858398,0.0458314009010791,,,,,
2959,0.67,0.33,0.5,0.5,2,1,3,48,11,0.0721991018702586,0.0863459147512912,0.1140339473883311,0.0942680947482585,0.0337719609960913,0.519744078318278,0.0796368780235449,,,,,
2960,0.0,1.0,0.0,0.0,0,1,1,1,0,0.0715851783752441,0.128111332654953,0.0951739624142646,0.0418986454606056,0.022399578243494,0.6026518940925598,0.0381793789565563,,,,,
2961,1.0,0.0,0.59,0.41,1,0,1,48,20,0.0487755946815013,0.0333224162459373,0.0505630634725093,0.0452777557075023,0.0260877963155508,0.7507417798042297,0.0452315770089626,,,,,
2962,1.0,0.0,0.52,0.48,1,0,1,32,18,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
2963,0.0,1.0,0.56,0.44,0,1,1,118,130,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
2964,0.0,1.0,0.55,0.45,0,1,1,32,9,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
2965,0.0,1.0,0.67,0.33,0,1,1,78,40,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
2966,0.0,1.0,0.52,0.48,0,1,1,63,56,0.0715851783752441,0.128111332654953,0.0951739624142646,0.0418986454606056,0.022399578243494,0.6026518940925598,0.0381793789565563,,,,,
2967,0.0,1.0,0.35,0.65,0,1,1,22,31,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
2968,1.0,0.0,0.5,0.5,1,0,1,35,2,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
2969,0.0,1.0,0.0,0.0,0,1,1,1,0,0.0579418577253818,0.0852026492357254,0.0879250466823577,0.038571260869503,0.0254887305200099,0.6658614873886108,0.0390089303255081,,,,,
2970,1.0,0.0,1.0,0.0,1,0,1,0,1,0.0601979419589042,0.0756399035453796,0.2702799439430237,0.0299797747284173,0.0137425493448972,0.4852427542209625,0.0649170652031898,,,,,
2971,1.0,0.0,0.0,0.0,1,0,1,14,0,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
2972,0.0,1.0,0.48,0.52,0,1,1,10,1389,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
2973,1.0,0.0,1.0,0.0,1,0,1,7,4,0.0825480744242668,0.0540545284748077,0.0932479277253151,0.0784500762820243,0.0241610184311866,0.6064150333404541,0.0611233860254287,,,,,
2974,1.0,0.0,0.5,0.5,1,0,1,789,1090,0.0546213686466217,0.0547354631125927,0.0478571467101573,0.0256769116967916,0.0208003465086221,0.7560481429100037,0.040260586887598,,,,,
2975,1.0,0.0,0.68,0.32,1,0,1,60,31,0.082957275211811,0.0628888309001922,0.1234733685851097,0.1634928733110427,0.0278069395571947,0.4538232982158661,0.0855573490262031,,,,,
2976,1.0,0.0,1.0,0.0,1,0,1,0,1,0.0825480744242668,0.0540545284748077,0.0932479277253151,0.0784500762820243,0.0241610184311866,0.6064150333404541,0.0611233860254287,,,,,
2977,0.0,1.0,0.0,0.0,0,1,1,10,0,0.1472202390432357,0.1075330823659896,0.1159374490380287,0.0504847019910812,0.0396223329007625,0.4589360654354095,0.0802662298083305,,,,,
2978,1.0,0.0,1.0,0.0,1,0,1,3,2,0.0786380395293235,0.0686600729823112,0.0984242707490921,0.2249387055635452,0.0441624224185943,0.4095427989959717,0.07563366740942,,,,,
2979,1.0,0.0,0.51,0.49,1,0,1,81,46,0.0825480744242668,0.0540545284748077,0.0932479277253151,0.0784500762820243,0.0241610184311866,0.6064150333404541,0.0611233860254287,,,,,
2980,0.0,1.0,0.58,0.42,0,1,1,7,7,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
2981,0.0,1.0,0.0,0.0,0,1,1,14,0,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
2982,1.0,0.0,0.5,0.5,1,0,1,10,4,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
2983,0.0,1.0,0.52,0.48,0,1,1,22,811,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
2984,0.0,1.0,0.0,0.0,0,1,1,34,0,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
2985,0.0,1.0,0.0,0.0,0,1,1,1,0,0.0579418577253818,0.0852026492357254,0.0879250466823577,0.038571260869503,0.0254887305200099,0.6658614873886108,0.0390089303255081,,,,,
2986,0.0,1.0,0.46,0.54,0,1,1,145,226,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
2987,1.0,0.0,0.4,0.6,1,0,1,6,3,0.0601979419589042,0.0756399035453796,0.2702799439430237,0.0299797747284173,0.0137425493448972,0.4852427542209625,0.0649170652031898,,,,,
2988,1.0,0.0,0.0,0.0,1,0,1,8,0,0.0846371203660965,0.1106550395488739,0.1102853491902351,0.1879599690437317,0.0468013510107994,0.4055156707763672,0.0541455335915088,,,,,
2989,0.0,1.0,0.57,0.43,0,3,3,29,5,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
2990,1.0,0.0,0.0,0.0,1,0,1,5,0,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
2991,1.0,0.0,0.6,0.4,1,0,1,9,9,0.0376531742513179,0.0412796959280967,0.0505103394389152,0.0128655722364783,0.0060172197408974,0.8305537700653076,0.0211202166974544,,,,,
2992,0.0,1.0,0.7,0.3,0,1,1,40,26,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
2993,0.0,1.0,0.58,0.42,0,1,1,52,47,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
2994,1.0,0.0,0.5,0.5,1,0,1,1220,1054,0.0825480744242668,0.0540545284748077,0.0932479277253151,0.0784500762820243,0.0241610184311866,0.6064150333404541,0.0611233860254287,,,,,
2995,0.0,1.0,0.0,0.0,0,1,1,7,0,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
2996,0.0,1.0,0.51,0.49,0,1,1,99,136,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
2997,1.0,0.0,0.0,0.0,1,0,1,2,0,0.0825480744242668,0.0540545284748077,0.0932479277253151,0.0784500762820243,0.0241610184311866,0.6064150333404541,0.0611233860254287,,,,,
2998,0.0,1.0,0.45,0.55,0,1,1,137,137,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
2999,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
3000,0.0,1.0,0.0,0.0,0,1,1,3,0,0.1472202390432357,0.1075330823659896,0.1159374490380287,0.0504847019910812,0.0396223329007625,0.4589360654354095,0.0802662298083305,,,,,
3001,1.0,0.0,0.0,1.0,1,0,1,1,1,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
3002,0.0,1.0,0.5,0.5,0,1,1,30,28,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
3003,1.0,0.0,0.53,0.47,1,0,1,62,51,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
3004,0.0,1.0,1.0,0.0,0,1,1,0,1,0.0715851783752441,0.128111332654953,0.0951739624142646,0.0418986454606056,0.022399578243494,0.6026518940925598,0.0381793789565563,,,,,
3005,1.0,0.0,0.51,0.49,2,0,2,24,29,0.0755614079535007,0.0833597648888826,0.0860807877033948,0.0780241219326853,0.0334699740633368,0.576969712972641,0.0665342081338167,,,,,
3006,0.0,1.0,0.0,0.0,0,1,1,1,0,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
3007,1.0,0.0,0.51,0.49,1,0,1,415,569,0.0271240640431642,0.0594173595309257,0.0429600737988948,0.0196329895406961,0.0068509792909026,0.823940098285675,0.020074512809515,,,,,
3008,0.0,1.0,0.75,0.25,0,1,1,14,8,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
3009,0.0,1.0,0.48,0.52,0,3,3,74,40,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
3010,1.0,0.0,0.46,0.54,1,0,1,136,128,0.0376531742513179,0.0412796959280967,0.0505103394389152,0.0128655722364783,0.0060172197408974,0.8305537700653076,0.0211202166974544,,,,,
3011,1.0,0.0,0.0,0.0,1,0,1,1,0,0.4275447726249695,0.1210866943001747,0.0911174714565277,0.11410503834486,0.0129592129960656,0.2149170935153961,0.0182696599513292,,,,,
3012,1.0,0.0,0.0,0.0,1,0,1,1,0,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
3013,0.0,1.0,1.0,0.0,0,1,1,2,1,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
3014,0.0,1.0,0.0,0.0,0,1,1,16,0,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
3015,0.0,1.0,0.0,0.0,0,7,7,3,0,0.0621103982308081,0.0693394376763275,0.1526638391826834,0.0375458898821047,0.022692562613104,0.5912125280925206,0.0644353558974606,,,,,
3016,1.0,0.0,0.5,0.5,3,0,3,35,10,0.079890601336956,0.1227355773250262,0.1048841178417205,0.0713895410299301,0.0303129193683465,0.534398357073466,0.0563888624310493,,,,,
3017,1.0,0.0,0.0,0.0,2,0,2,3,0,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
3018,0.0,1.0,0.23,0.77,0,1,1,18,20,0.0271240640431642,0.0594173595309257,0.0429600737988948,0.0196329895406961,0.0068509792909026,0.823940098285675,0.020074512809515,,,,,
3019,1.0,0.0,0.33,0.67,1,0,1,0,2,0.0546213686466217,0.0547354631125927,0.0478571467101573,0.0256769116967916,0.0208003465086221,0.7560481429100037,0.040260586887598,,,,,
3020,0.5,0.5,0.5,0.5,2,2,4,13,1,0.0525538763031363,0.0490185366943478,0.0835186056792736,0.0881539871916174,0.023092808201909,0.6402474045753479,0.0634148009121418,,,,,
3021,1.0,0.0,0.59,0.41,1,0,1,17,45,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
3022,0.0,1.0,0.0,0.0,0,1,1,7,0,0.1472202390432357,0.1075330823659896,0.1159374490380287,0.0504847019910812,0.0396223329007625,0.4589360654354095,0.0802662298083305,,,,,
3023,1.0,0.0,1.0,0.0,1,0,1,2,1,0.0271240640431642,0.0594173595309257,0.0429600737988948,0.0196329895406961,0.0068509792909026,0.823940098285675,0.020074512809515,,,,,
3024,1.0,0.0,0.6,0.4,1,0,1,44,92,0.0825480744242668,0.0540545284748077,0.0932479277253151,0.0784500762820243,0.0241610184311866,0.6064150333404541,0.0611233860254287,,,,,
3025,0.0,1.0,0.67,0.33,0,1,1,50,22,0.0715851783752441,0.128111332654953,0.0951739624142646,0.0418986454606056,0.022399578243494,0.6026518940925598,0.0381793789565563,,,,,
3026,1.0,0.0,0.53,0.47,1,0,1,55,31,0.0546213686466217,0.0547354631125927,0.0478571467101573,0.0256769116967916,0.0208003465086221,0.7560481429100037,0.040260586887598,,,,,
3027,1.0,0.0,0.62,0.38,1,0,1,26,19,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
3028,1.0,0.0,0.43,0.57,1,0,1,16,10,0.0236111432313919,0.0651688054203987,0.0481563247740268,0.0240756645798683,0.0149212637916207,0.7782354354858398,0.0458314009010791,,,,,
3029,0.0,1.0,0.55,0.45,0,1,1,138,111,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
3030,1.0,0.0,0.5,0.5,1,0,1,24,19,0.0825480744242668,0.0540545284748077,0.0932479277253151,0.0784500762820243,0.0241610184311866,0.6064150333404541,0.0611233860254287,,,,,
3031,1.0,0.0,0.48,0.52,5,0,5,112,56,0.0598325293511152,0.0632561817765235,0.1460015319287776,0.0827742660418152,0.0275160341523587,0.578574413061142,0.0420450277626514,,,,,
3032,1.0,0.0,0.52,0.48,1,0,1,172,154,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
3033,0.0,1.0,0.0,1.0,0,1,1,10,2,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
3034,0.0,1.0,0.0,0.0,0,1,1,2,0,0.0715851783752441,0.128111332654953,0.0951739624142646,0.0418986454606056,0.022399578243494,0.6026518940925598,0.0381793789565563,,,,,
3035,1.0,0.0,0.48,0.52,3,0,3,14,659,0.1087946891784668,0.1184626147150993,0.1712616185347239,0.0720810846736033,0.0311291646212339,0.4279004434744517,0.0703703500330448,,,,,
3036,0.0,1.0,0.5,0.5,0,1,1,8,2,0.0715851783752441,0.128111332654953,0.0951739624142646,0.0418986454606056,0.022399578243494,0.6026518940925598,0.0381793789565563,,,,,
3037,1.0,0.0,1.0,0.0,1,0,1,4,2,0.0363719277083873,0.0270505491644144,0.0376741513609886,0.0437410250306129,0.0116994464769959,0.7918892502784729,0.0515736974775791,,,,,
3038,1.0,0.0,0.38,0.62,1,0,1,4,7,0.0825480744242668,0.0540545284748077,0.0932479277253151,0.0784500762820243,0.0241610184311866,0.6064150333404541,0.0611233860254287,,,,,
3039,1.0,0.0,0.25,0.75,1,0,1,7,2,0.082957275211811,0.0628888309001922,0.1234733685851097,0.1634928733110427,0.0278069395571947,0.4538232982158661,0.0855573490262031,,,,,
3040,0.0,1.0,0.62,0.38,0,1,1,40,38,0.1472202390432357,0.1075330823659896,0.1159374490380287,0.0504847019910812,0.0396223329007625,0.4589360654354095,0.0802662298083305,,,,,
3041,0.0,1.0,0.53,0.47,0,5,5,47,40,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
3042,0.0,1.0,0.54,0.46,0,2,2,25,37,0.0412140106782317,0.05419129319489,0.1268974170088768,0.0311284065246582,0.0169232985936105,0.6655589938163757,0.0640865582972765,,,,,
3043,1.0,0.0,0.0,0.0,1,0,1,4,0,0.0376531742513179,0.0412796959280967,0.0505103394389152,0.0128655722364783,0.0060172197408974,0.8305537700653076,0.0211202166974544,,,,,
3044,0.0,1.0,1.0,0.0,0,1,1,12,1,0.0363719277083873,0.0270505491644144,0.0376741513609886,0.0437410250306129,0.0116994464769959,0.7918892502784729,0.0515736974775791,,,,,
3045,1.0,0.0,1.0,0.0,1,0,1,5,1,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
3046,1.0,0.0,0.0,0.0,1,0,1,2,0,0.0376531742513179,0.0412796959280967,0.0505103394389152,0.0128655722364783,0.0060172197408974,0.8305537700653076,0.0211202166974544,,,,,
3047,1.0,0.0,0.0,1.0,1,0,1,0,1,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
3048,1.0,0.0,0.89,0.11,1,0,1,26,6,0.0825480744242668,0.0540545284748077,0.0932479277253151,0.0784500762820243,0.0241610184311866,0.6064150333404541,0.0611233860254287,,,,,
3049,0.0,1.0,0.0,1.0,0,1,1,8,1,0.0715851783752441,0.128111332654953,0.0951739624142646,0.0418986454606056,0.022399578243494,0.6026518940925598,0.0381793789565563,,,,,
3050,1.0,0.0,0.5,0.5,1,0,1,3,2,0.0825480744242668,0.0540545284748077,0.0932479277253151,0.0784500762820243,0.0241610184311866,0.6064150333404541,0.0611233860254287,,,,,
3051,1.0,0.0,0.46,0.54,1,0,1,99,96,0.0546213686466217,0.0547354631125927,0.0478571467101573,0.0256769116967916,0.0208003465086221,0.7560481429100037,0.040260586887598,,,,,
3052,1.0,0.0,0.0,0.0,1,0,1,1,0,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
3053,0.5,0.5,1.0,0.0,1,1,2,11,2,0.0642610806971788,0.1032677926123142,0.0500698741525411,0.0572962681762874,0.0124366704840213,0.6834994852542877,0.0291688330471515,,,,,
3054,0.0,1.0,0.0,0.0,0,1,1,4,0,0.1472202390432357,0.1075330823659896,0.1159374490380287,0.0504847019910812,0.0396223329007625,0.4589360654354095,0.0802662298083305,,,,,
3055,1.0,0.0,0.51,0.49,1,0,1,204,211,0.0376531742513179,0.0412796959280967,0.0505103394389152,0.0128655722364783,0.0060172197408974,0.8305537700653076,0.0211202166974544,,,,,
3056,0.0,1.0,0.29,0.71,0,1,1,45,17,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
3057,0.5,0.5,0.0,1.0,1,1,2,12,2,0.0546213686466217,0.0547354631125927,0.0478571467101573,0.0256769116967916,0.0208003465086221,0.7560481429100037,0.040260586887598,,,,,
3058,1.0,0.0,0.7,0.3,1,0,1,57,38,0.0469200201332569,0.0354611612856388,0.0462436452507972,0.0249282456934452,0.027491346001625,0.7693516612052917,0.0496038906276226,,,,,
3059,1.0,0.0,0.3,0.7,1,0,1,1,12,0.0825480744242668,0.0540545284748077,0.0932479277253151,0.0784500762820243,0.0241610184311866,0.6064150333404541,0.0611233860254287,,,,,
3060,1.0,0.0,0.0,1.0,1,0,1,48,1,0.0965014472603797,0.1119840666651725,0.1243044286966323,0.1303713321685791,0.0461396016180515,0.3978912830352783,0.0928078293800354,,,,,
3061,1.0,0.0,0.57,0.43,3,0,3,20,55,0.0593459053585926,0.0774187756081422,0.1019074867169062,0.0636680709818999,0.0268883372967441,0.6090674797693888,0.0617039116720358,,,,,
3062,0.0,1.0,0.14,0.86,0,1,1,23,10,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
3063,0.0,1.0,0.0,1.0,0,1,1,4,1,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
3064,1.0,0.0,0.47,0.53,1,0,1,304,287,0.0825480744242668,0.0540545284748077,0.0932479277253151,0.0784500762820243,0.0241610184311866,0.6064150333404541,0.0611233860254287,,,,,
3065,0.0,1.0,0.54,0.46,0,5,5,64,36,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
3066,1.0,0.0,0.61,0.39,1,0,1,73,13,0.0546213686466217,0.0547354631125927,0.0478571467101573,0.0256769116967916,0.0208003465086221,0.7560481429100037,0.040260586887598,,,,,
3067,0.0,1.0,0.0,0.0,0,1,1,3,0,0.0235944110900163,0.0350696109235286,0.0934929847717285,0.0220616199076175,0.009036679752171,0.7634496688842773,0.053294975310564,,,,,
3068,0.75,0.25,0.61,0.39,9,3,12,56,44,0.0625728401355445,0.0751232067123055,0.1247611436992883,0.0386697425662229,0.0169083464813108,0.6370752652486166,0.0448894328437745,,,,,
3069,1.0,0.0,0.5,0.5,2,0,2,115,98,0.0611451473087072,0.0759673677384853,0.0803978443145752,0.100412770640105,0.0264092853758484,0.6180347204208374,0.0376328751444816,,,,,
3070,1.0,0.0,1.0,0.0,1,0,1,1,1,0.0376531742513179,0.0412796959280967,0.0505103394389152,0.0128655722364783,0.0060172197408974,0.8305537700653076,0.0211202166974544,,,,,
3071,0.0,1.0,0.0,1.0,0,1,1,8,1,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
3072,1.0,0.0,0.0,0.0,1,0,1,9,0,0.4275447726249695,0.1210866943001747,0.0911174714565277,0.11410503834486,0.0129592129960656,0.2149170935153961,0.0182696599513292,,,,,
3073,0.0,1.0,0.0,0.0,0,1,1,14,0,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
3074,1.0,0.0,0.69,0.31,1,0,1,29,15,0.0546213686466217,0.0547354631125927,0.0478571467101573,0.0256769116967916,0.0208003465086221,0.7560481429100037,0.040260586887598,,,,,
3075,0.0,1.0,0.32,0.68,0,3,3,20,15,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
3076,0.0,1.0,0.0,0.0,0,1,1,1,0,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
3077,1.0,0.0,0.0,1.0,1,0,1,3,1,0.0363719277083873,0.0270505491644144,0.0376741513609886,0.0437410250306129,0.0116994464769959,0.7918892502784729,0.0515736974775791,,,,,
3078,0.0,1.0,0.0,0.0,0,1,1,15,0,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
3079,0.0,1.0,0.5,0.5,0,1,1,5,11,0.058833610266447,0.0733129754662513,0.160301849246025,0.0401951931416988,0.02480991743505,0.5676683187484741,0.0748781412839889,,,,,
3080,0.0,1.0,0.75,0.25,0,1,1,1,1,0.1139895245432853,0.0643040463328361,0.0959773585200309,0.3214132189750671,0.0972268730401992,0.2678926885128021,0.039196278899908,,,,,
3081,1.0,0.0,0.44,0.56,5,0,5,158,120,0.0806803006678819,0.0740285225212574,0.1719107910990715,0.0499334193766117,0.0200488010421395,0.5432884216308593,0.0601097114384174,,,,,
3082,0.0,1.0,0.47,0.53,0,1,1,119,119,0.0271240640431642,0.0594173595309257,0.0429600737988948,0.0196329895406961,0.0068509792909026,0.823940098285675,0.020074512809515,,,,,
